App,Category,Rating,Reviews,Size(Megabyte),Installs+,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver
POCKET ATLAS CARDIAC MRI AND CT,21,1.5749971969177994,0.0,1.7578579175523736,50,1,0.0,1,72,2018-07-18,1.0,13
CV (Curriculum Vitae / Resume) Maker,5,1.5978167482365015,1.6094379124341003,1.6863989535702286,5000,1,0.0,1,22,2017-12-27,1.1,15
All Star Of CW,12,1.5750330115898665,0.0,1.2237754316221157,10,1,0.0,1,92,2018-02-06,2.03,15
CW Bluetooth SPP,7,1.5981036969700089,1.3862943611198906,0.6619023875218377,100,1,0.0,1,36,2018-03-31,1.2,27
Free CW TN Videos 2018,12,1.5792863540719806,0.0,1.7578579175523736,10,1,0.0,1,52,2018-07-28,1.0,12
CW Mobile,12,1.593604866877238,1.3862943611198906,3.1354942159291497,50,1,0.0,1,39,2018-06-25,3.3.99,18
CW BLE Peripheral Simulator,7,1.5934627258186613,1.0986122886681096,0.9162907318741551,500,1,0.0,1,36,2017-03-08,1.0,20
CW Ringtone (Morse Code generator),7,1.617166229342206,0.0,0.23324857317240438,10,2,2.49,1,36,2018-03-16,1.0.2,7
Learn CW,12,1.62032373647458,0.0,3.091042453358316,1,2,2.49,1,39,2018-04-06,1.1,19
CX-95WIFI,19,1.5904729727803923,1.9459101490553132,2.4849066497880004,500,1,0.0,1,68,2017-06-02,2.1,13
CX Carrier Lite,5,1.5854516026893932,0.0,4.23410650459726,10,1,0.0,1,22,2018-06-11,1.0,13
Cx Wize,26,1.5843140398119286,1.3862943611198906,3.2188758248682006,100,1,0.0,1,83,2018-07-30,2.1.0,17
Racing CX,15,1.5839885384219399,1.6094379124341003,3.044522437723423,500,1,0.0,1,89,2017-06-06,1,7
CX-42,12,1.584957200435555,0.0,3.4965075614664802,10,1,0.0,1,27,2018-01-02,1.2_3,18
CX Capture,5,1.5910530616871872,0.6931471805599453,1.916922612182061,100,1,0.0,1,22,2018-01-23,v1.2.2,15
CONNECT: The Mobile CX Summit,26,1.5708977685246293,0.0,2.9444389791664403,50,1,0.0,4,83,2018-08-01,7.18.0.0,25
Hyundai CX Conference,7,1.5848355879040585,0.0,3.044522437723423,50,1,0.0,1,36,2018-05-27,2.10.2,18
CX-41,19,1.58275357249707,0.6931471805599453,3.4965075614664802,100,1,0.0,1,68,2017-12-14,3.0,17
CX Monthly Tech News,32,1.5750373436595273,1.0986122886681096,2.066862759472976,500,1,0.0,1,115,2016-06-09,6.1.0,13
CX Summit,26,1.5734901883554628,0.6931471805599453,2.8903717578961645,50,1,0.0,4,83,2017-09-20,7.12.0.1,18
CX Elevated,5,1.5868783356493166,0.0,4.02535169073515,50,1,0.0,1,22,2018-02-01,1.0,17
FlexRelease CX,5,1.595575779186034,1.6094379124341003,1.0986122886681096,1000,1,0.0,1,22,2016-07-25,1.5.0,9
Ambient CX,5,1.5837666379408608,0.0,2.1400661634962708,5,1,0.0,1,22,2017-05-09,1.0,9
QuestionPro - CX,5,1.5918808864474423,0.6931471805599453,2.833213344056216,50,1,0.0,1,22,2018-08-03,1.3,17
CX Network,5,1.5866958382599485,0.0,2.3978952727983707,0,1,0.0,1,22,2018-08-06,1.3.1,17
CY Konum,24,1.5828840496800445,0.6931471805599453,0.832909122935104,100,1,0.0,1,81,2018-06-27,3.0,26
ABTO CY-ET1,30,1.5734215681425128,0.6931471805599453,3.4011973816621555,100,1,0.0,1,109,2017-02-06,2.0.0.0,13
CY:ME - real time gps tracker,20,1.589323346899617,2.1972245773362196,0.5489565004747547,1000,1,0.0,1,71,2013-09-28,1.08,7
Amadeus GR & CY,7,1.5962335123828706,1.6094379124341003,1.5686159179138452,100,1,0.0,1,36,2018-02-01,2.07,17
EUROBANK CY,13,1.6059721054807463,3.4339872044851463,2.772588722239781,100,1,0.0,1,61,2018-06-12,1.0.1,19
Mediabox CY,12,1.5811895393638824,0.0,2.5649493574615367,10,1,0.0,1,52,2017-12-31,1.0,17
Capitalnews.com.cy,22,1.5756768650294082,0.0,1.589235205116581,10,1,0.0,1,76,2017-03-23,0.0.2,17
Cy-Fair Houston Chamber,5,1.5866278673226784,0.0,1.791759469228055,5,1,0.0,1,22,2018-06-06,4.1.239,17
StudentLife.com.cy,22,1.59710547012309,2.8903717578961645,1.6863989535702286,100,1,0.0,1,76,2017-03-14,1.0.11,17
VAT check CY,5,1.581043478542889,0.0,0.48670901712733494,100,1,0.0,1,22,2013-05-18,1.0.16,2
Cy's Elma Pharmacy,16,1.5760888645217352,0.0,2.341805806147327,10,1,0.0,2,63,2018-06-28,7.4.8,15
CY Spray nozzle,4,1.5864849789865882,0.0,1.4586150226995167,10,1,0.0,1,19,2017-08-03,1.01.00,15
BibleRead En Cy Zh Yue,4,1.5858839691559734,0.0,2.5649493574615367,5,1,0.0,1,19,2018-05-17,1.0,13
CZ-70 (CZ-50) pistol explained,4,1.6259694031851364,1.0986122886681096,2.8903717578961645,10,2,5.99,1,19,2016-11-02,Android 2.1 - 2015,2
CZ-52 pistol explained,4,1.6177660655451256,0.0,2.33214389523559,10,2,5.99,1,19,2015-09-03,Android 3.0 - 2015,2
CZ-27 pistol explained,4,1.6229194305982693,0.6931471805599453,2.4849066497880004,10,2,5.99,1,19,2015-09-02,Android 3.0 - 2015,2
CZ-45 pistol explained,4,1.623033790273517,0.6931471805599453,2.5649493574615367,10,2,5.49,1,19,2017-08-10,Android 3.1 - 2015,2
HlÃ¡Å¡enÃ­rozhlasu.cz,7,1.5844557674178101,0.0,2.8903717578961645,10,1,0.0,1,36,2018-07-27,2.1.3,17
signÃ¡ly.cz,28,1.5943164661447247,3.6635616461296463,0.6207654819613483,1000,1,0.0,1,102,2013-05-09,1.1,7
Pistolet CZ-70 CZ-50 expliquÃ©,4,1.617828664350998,0.0,2.8903717578961645,1,2,5.99,1,19,2016-11-01,Android 2.0 - 2016,2
CZ-38 (vz 38) pistol explained,4,1.6178004823432455,0.0,2.639057329615259,5,2,5.99,1,19,2017-08-10,Android 3.1 - 2017,2
Wallpapers CZ 75 85,24,1.5686659050717786,0.0,2.5649493574615367,10,1,0.0,4,81,2018-04-12,1.0,17
SMS Sender - sluzba.cz,7,1.5980700506439116,2.5649493574615367,0.06795066190850775,1000,1,0.0,1,36,2012-06-01,2.00.00,3
ModlitebnÃ­ knÃ­Å¾ka CZ,4,1.5985775437971506,1.6094379124341003,2.9444389791664403,500,1,0.0,1,19,2018-02-04,4.0,15
Reksio cz. 1,4,1.623524979375857,0.0,2.2617630984737906,10,2,0.99,1,19,2015-03-30,1.0.1,15
RoutePlan.cz,26,1.5875811696720878,1.9459101490553132,1.840549633397487,100,1,0.0,1,83,2018-06-06,2.5.4,15
Vira.cz Widget,19,1.60674410501722,4.465908118654584,0.4617912891643848,1000,1,0.0,1,68,2016-06-15,1.0,7
Movie DB,12,1.5931631842490637,2.3978952727983707,1.2809338454620645,1000,1,0.0,4,52,2016-12-10,1.0.1,18
DB Welt - Die Zeitung der DB,22,1.611294444386604,4.983606621708336,2.833213344056216,10000,1,0.0,1,76,2016-02-26,3.1.3,13
Check DB Benchmark,30,1.5687594358753794,0.0,1.1631508098056809,100,1,0.0,1,109,2017-03-11,0.9.2,15
DB BAHN,31,1.5795887586826385,1.6094379124341003,2.1972245773362196,500,1,0.0,1,111,2017-12-19,1.0,13
DB Manager,26,1.5817890743806562,1.3862943611198906,0.10026945316367515,1000,1,0.0,1,83,2014-01-21,2.0.0,11
DB FahrtProfi,31,1.5746341885183952,0.6931471805599453,2.3978952727983707,1000,1,0.0,1,111,2017-05-04,1.0.2,18
ReDNAKET DB Normalization Tool,30,1.6092773347007043,0.0,0.6512666833149581,10,2,0.99,1,109,2016-02-03,1.0.2,25
Guide for IMS DB,4,1.587190126142041,0.0,1.2809338454620645,10,1,0.0,1,19,2018-06-11,1.0.0,17
LC-DB-LITE,25,1.5745325217154988,0.0,1.1939224684724346,100,1,0.0,1,82,2017-10-20,1.0,18
db Meter - sound level meter with data logging,30,1.6065095438625026,0.0,2.772588722239781,1,2,1.49,1,109,2018-03-15,1.0.1,17
Hamburg Transit - Offline HVV DB times and plans,20,1.5939367660373172,2.302585092994046,2.3978952727983707,1000,1,0.0,1,71,2018-05-21,2.3,17
Choose SuperHero Quize Marvel | DC,12,1.594257364312184,1.3862943611198906,1.62924053973028,100,1,0.0,1,52,2018-07-29,2.0,25
Pepsi Cards DC,6,1.5891851874150629,0.6931471805599453,3.091042453358316,50,1,0.0,2,34,2018-06-26,0.0.4,20
Robin - DC Movie Collection,12,1.5847218665473204,0.6931471805599453,1.1939224684724346,500,1,0.0,1,52,2017-11-19,1.0.1,13
D.C. Driving/Walking Tours,31,1.6064531260443768,0.0,3.4965075614664802,50,2,4.99,1,111,2018-07-27,3.8.0,20
Painting Lulu DC Super Friends,4,1.6020541971985598,2.0794415416798357,2.8903717578961645,1000,1,0.0,1,19,2017-02-09,1.2,15
df,30,1.5754829873707783,1.6094379124341003,0.03171818027078454,1000,1,0.0,1,109,2016-08-12,1.0,1
DF Squid,15,1.58729358648754,0.6931471805599453,2.70805020110221,100,1,0.0,1,15,2013-12-12,1.0,8
DF å¸æ©,20,1.5968360496515144,2.302585092994046,2.388762789235098,500,1,0.0,1,71,2018-08-06,13.0.0,25
Guide to Nikon Df,25,1.6093409244328152,0.6931471805599453,0.4992352769465152,10,2,29.99,1,82,2014-02-18,2.0.0,15
DF BugMeNot,28,1.583119016367124,2.0794415416798357,0.8754687373538999,500,1,0.0,4,102,2015-10-29,1.0,25
DF-CAM,30,1.5785612918152252,1.0986122886681096,3.044522437723423,100,1,0.0,1,109,2018-05-16,2.0.1,19
DF Tracker,5,1.5940608169062604,1.0986122886681096,1.9459101490553132,100,1,0.0,1,22,2017-09-27,1.0,15
Guia Bike DF,29,1.5987765996344594,3.4011973816621555,2.70805020110221,100,1,0.0,1,103,2018-02-18,22.0,25
RÃ¡dio DF FM,12,1.6015937338644979,3.2188758248682006,0.9162907318741551,1000,1,0.0,1,52,2017-08-03,3.0,8
Noticias DF,28,1.5757369482590162,1.0986122886681096,1.1939224684724346,1000,1,0.0,1,102,2015-05-25,1.0,8
DF-View,5,1.585287707699269,0.0,2.772588722239781,100,1,0.0,1,22,2016-01-04,1.0.9,13
"MexiRoomies - roomies, mexico, df, apt, house room",19,1.5850329891999095,1.0986122886681096,3.4965075614664802,500,1,0.0,1,68,2018-07-04,1.9,15
DF Wall Plus â Droid Firewall,30,1.5859141045074616,2.302585092994046,1.9878743481543455,500,1,0.0,1,109,2017-08-20,1.0,15
Diario Financiero,13,1.6052966835702356,3.4339872044851463,3.2188758248682006,10000,1,0.0,1,61,2018-06-18,v1.1.6(201806181),17
Digital FM BrasÃ­lia DF,12,1.59101423119364,1.791759469228055,0.8754687373538999,100,1,0.0,1,52,2017-09-22,1.0,8
DF SmartPlus,30,1.5697589986300515,0.0,3.6109179126442243,10,1,0.0,1,109,2018-02-23,1.0.1,17
ElejaOnline DF,5,1.5865823975578457,0.0,1.3862943611198906,50,1,0.0,1,22,2018-06-18,1.0.0,17
ProconLegis-DF,30,1.5788861003204235,1.0986122886681096,2.70805020110221,5,1,0.0,1,109,2018-07-31,1.0,20
TÃ©cnico Legislativo CÃ¢mara Legislativa DF,26,1.6148890756282563,0.6931471805599453,2.3978952727983707,10,2,2.99,1,83,2018-06-29,6.0,15
Cargo de PraÃ§a PM DF,26,1.6089634753637245,0.0,1.8245492920510458,10,2,2.99,1,83,2018-05-07,3.0,13
Consultar Infracciones de Transito DF y Mexico,30,1.5680565512839828,0.0,1.3609765531356006,10,1,0.0,1,109,2018-07-23,2.5,13
MÃ©xico City D.F News,22,1.5831276135089984,1.0986122886681096,1.9021075263969205,100,1,0.0,1,76,2016-05-09,1.1,15
df-Vegetable,5,1.5858544883404717,0.0,1.3609765531356006,5,1,0.0,1,22,2018-06-11,1.1,15
Aproveita DF,19,1.5759386732228289,0.0,1.4586150226995167,1,1,0.0,1,68,2018-08-02,1.0,13
EVENTOS DF,11,1.5803923552801538,0.0,1.7047480922384253,10,1,0.0,1,59,2017-12-01,1.0.1,17
RÃ¡dio Sol Nascente DF,7,1.5999822795726741,2.5649493574615367,0.9555114450274365,500,1,0.0,1,36,2016-07-28,3.1,8
DiseÃ±o de columnas NTC - RSEE 2017,26,1.625199487627152,1.9459101490553132,1.33500106673234,100,2,0.99,1,83,2018-03-26,2.0,17
DG Card,7,1.58986196530168,0.0,2.606453123041996,100,1,0.0,1,36,2017-08-15,Varies with device,32
DG Hair,19,1.5759305629830465,0.0,1.3862943611198906,10,1,0.0,1,68,2017-08-30,1.0.0,13
DG Xplained,16,1.583979629299464,0.6931471805599453,2.5649493574615367,100,1,0.0,1,63,2018-05-02,1.0.3,17
DG Monitor,5,1.5903041969702865,0.6931471805599453,1.7047480922384253,100,1,0.0,1,22,2017-10-12,1.0.0.17,13
DH Karaoke,12,1.5974522451100763,2.1972245773362196,2.3978952727983707,1000,1,0.0,1,52,2017-10-23,3.3.6,17
DH Mariage,19,1.5781493604347154,0.0,1.7749523509116738,50,1,0.0,1,68,2017-09-12,1.0,19
D. H. Lawrence Poems FREE,4,1.6037747714762247,2.639057329615259,0.6522844951076587,1000,1,0.0,1,19,2013-11-22,1.11,9
DH-Security Camera,5,1.600004616833947,1.3862943611198906,3.6109179126442243,100,1,0.0,1,22,2017-08-01,DH-Security Camera,25
S-Home DK,19,1.588025154712818,1.6094379124341003,2.8903717578961645,1000,1,0.0,1,68,2017-10-18,1.26,13
DK Primrose for KLWP,24,1.6127468501154258,0.0,2.833213344056216,1,2,0.99,1,81,2017-12-02,v2017.Dec.01.19,20
DK Online,12,1.6032501868412476,3.091042453358316,1.5040773967762742,100,1,0.0,1,52,2018-05-18,8.2,15
HDWallpaper DK,24,1.5671555655098501,0.0,2.028148247292285,10,1,0.0,4,81,2017-10-05,1.0,13
cluster.dk,7,1.609940152732949,3.912023005428146,0.7419373447293773,1000,1,0.0,1,36,2013-06-25,1.0.2,8
DK Childcare Centers,19,1.5775211693530868,0.0,2.639057329615259,500,1,0.0,1,68,2018-04-02,1.0.2,17
Gokarting.dk,12,1.6008560289195193,2.639057329615259,3.5553480614894135,1000,1,0.0,1,52,2018-03-25,5.0.45,17
DK TEL Dialer,7,1.580691163174733,0.0,1.6486586255873816,50,1,0.0,1,36,2017-11-26,3.8.8,7
DK Studio Barbershop,3,1.604535674624518,2.1972245773362196,2.8903717578961645,100,1,0.0,1,14,2018-03-20,1.1,17
Dr. D.K. Olukoya Sermons,19,1.5810667939598155,0.6931471805599453,1.3862943611198906,100,1,0.0,1,68,2017-09-26,1.0,13
Dr D K Olukoya,19,1.5713754999645726,0.0,1.4586150226995167,1,1,0.0,4,68,2018-07-25,1.0,17
DK Hair Design,19,1.5759155890660188,0.0,1.252762968495368,10,1,0.0,1,68,2017-05-15,1.0.0,13
DM Talk New,7,1.5909634345048773,1.3862943611198906,1.6486586255873816,5000,1,0.0,1,36,2018-02-07,3.8.8,7
DM - The Offical Messaging App,7,1.5776719103960397,0.0,2.4849066497880004,10,1,0.0,4,36,2017-12-20,1.3,15
DM Transfers Dalaman Transfers,31,1.5945436544849108,3.9512437185814275,0.21451266211493458,10000,1,0.0,1,111,2014-02-22,1.0,7
DM Die Roller 9000,30,1.6021171498463331,0.0,1.4586150226995167,5,2,0.99,1,109,2018-05-14,1.2,5
DM Magazine,22,1.5758723177783285,0.0,3.332204510175204,10,1,0.0,1,76,2018-05-11,1.0,17
DM ××¤×§××ª,25,1.5806330559776822,1.0986122886681096,2.3978952727983707,100,1,0.0,1,82,2017-10-14,30.0,12
DM TrackMan,20,1.5957056374275134,2.3978952727983707,2.174751721484161,100,1,0.0,1,71,2018-06-26,2.1.0,20
DM Accounting and Payroll,13,1.5828987706462234,0.0,4.532599493153256,100,1,0.0,1,61,2017-09-27,4.0.30,25
DM Collection,27,1.5783443051057375,1.3862943611198906,0.7884573603642702,100,1,0.0,1,97,2015-06-25,1.1,7
DM AirDisk HDD,30,1.5809504083793022,1.6094379124341003,3.5263605246161616,100,1,0.0,1,109,2018-07-28,1.4.6,15
DM AirDisk NAS,30,1.5690308526384185,0.0,3.58351893845611,50,1,0.0,1,109,2018-07-31,2.1.4,15
Shaggy's DM Assistant,26,1.5794109382176613,0.0,2.606453123041996,5,1,0.0,1,83,2018-01-14,Varies with device,32
Otto DM,28,1.5633989589821768,0.0,1.2237754316221157,10,1,0.0,4,102,2018-03-07,1.0,13
DM Adventure,15,1.5838486770349014,0.0,2.4849066497880004,10,1,0.0,1,2,2018-06-18,1.0.4,8
Ramdor DM Mobile,5,1.5893818023406974,0.6931471805599453,3.1780538303479458,100,1,0.0,1,22,2018-06-13,21 - Rel2.0,10
Ultimate DM,12,1.5813511734535977,0.0,2.606453123041996,10,1,0.0,1,92,2018-03-10,Varies with device,32
DN Managed Mobility App,5,1.5894933731613856,0.0,1.4816045409242156,50,1,0.0,1,22,2018-07-13,2.1.2,25
DN Events,26,1.5828237178992852,1.6094379124341003,2.9444389791664403,500,1,0.0,4,83,2018-06-07,7.17.2.0,25
DN Advanced Service Coder,5,1.5853234219977665,0.0,3.091042453358316,10,1,0.0,1,22,2018-06-01,1.0.0,13
DN Premium Hookah Lounge,5,1.5884852293880158,0.6931471805599453,1.6486586255873816,50,1,0.0,1,22,2015-10-21,1.0,8
PlayMotiv dn edition,5,1.5868045247273679,0.0,3.367295829986474,500,1,0.0,1,22,2018-04-08,1.0.2,17
Cossack Dictionary (DN),4,1.6323790852234277,2.0794415416798357,1.1939224684724346,10,2,2.99,4,19,2018-04-28,1.0,15
DN Diamonds,5,1.5978967296893076,1.6094379124341003,2.3978952727983707,100,1,0.0,1,22,2018-07-31,3.9.17,15
DN Prasad,13,1.5789817318025055,0.0,1.9315214116032138,100,1,0.0,1,61,2018-04-30,1.1.2,15
DN Driver,12,1.582858238447482,0.0,2.1400661634962708,5,1,0.0,1,39,2018-06-09,1.0.2,17
D.N. College Meerut,12,1.5815040469008477,0.0,2.995732273553991,10,1,0.0,1,39,2018-03-26,1.0.0,13
DN Radio FM,22,1.5663984120093812,0.0,1.5686159179138452,10,1,0.0,4,76,2016-07-15,1.1,8
DN Snacks,5,1.5852180935335949,0.0,2.151762203259462,1,1,0.0,1,22,2018-04-09,1.0.0,13
Sweden Newspapers,22,1.5767131329301927,0.0,1.1314021114911006,0,1,0.0,1,76,2018-07-07,1.1,20
MC.Fitting,26,1.6399031710112941,4.875197323201151,1.4816045409242156,1000,2,8.49,1,83,2017-05-03,12.0,2
Magical Insta DP,25,1.5809312622184168,1.0986122886681096,1.8245492920510458,1000,1,0.0,1,82,2018-06-28,1.1,13
Best DP and Status - All Type DP & Status,12,1.5855263687815062,0.6931471805599453,1.9021075263969205,100,1,0.0,1,52,2018-05-30,1.0,15
DQ Akses,30,1.5651472881008948,0.0,1.2809338454620645,1,1,0.0,1,109,2018-07-06,1.1,5
Dulquer Salmaan HD Wallpapers,24,1.5782558948652057,0.6931471805599453,1.589235205116581,100,1,0.0,1,81,2018-05-22,1.1.0,13
Simple x3DS Emulator - BETA,15,1.5920330664739168,0.0,2.606453123041996,50000,1,0.0,1,6,2018-06-13,Varies with device,32
Ability DS UNO,26,1.6148969936236517,1.3862943611198906,1.1939224684724346,50,2,2.6,1,83,2014-05-19,1.0,1
DS Companion,16,1.5798365640981127,0.0,1.7227665977411035,50,1,0.0,1,63,2017-11-03,1.7,20
DS-Admin,12,1.588463649179317,0.6931471805599453,3.091042453358316,10,1,0.0,1,39,2018-03-05,2.0,18
DS-11 form,5,1.597077009859432,1.3862943611198906,3.367295829986474,100,1,0.0,1,22,2018-04-27,1.7.7,17
SmartCircle Remote DS,5,1.5975750994477973,1.0986122886681096,0.9555114450274365,500,1,0.0,1,22,2018-05-22,2.983,25
DS Vision,5,1.5868377671068274,0.0,3.6635616461296463,5,1,0.0,1,22,2018-05-21,1.2,17
DS - xR,5,1.5957534633854082,1.0986122886681096,0.8754687373538999,10,1,0.0,1,22,2017-11-21,1.0,20
DS-82 form,5,1.591940775285995,0.6931471805599453,3.367295829986474,100,1,0.0,1,22,2018-04-27,1.7.7,17
DT,19,1.5774823270582394,0.0,2.2925347571405443,100,1,0.0,1,68,2018-07-24,7.2.2,17
DT-CAM,12,1.59196361637471,1.9459101490553132,2.388762789235098,1000,1,0.0,1,52,2017-07-29,1.3,7
DT Health,21,1.582472484225338,0.6931471805599453,3.2188758248682006,10,1,0.0,1,72,2017-11-20,2.0.0,19
PAY DT,5,1.5851831948396813,0.0,1.840549633397487,1,1,0.0,1,22,2018-02-06,1.1.0,13
Test Application DT 02,1,1.5894880894126087,0.0,0.7884573603642702,0,1,0.0,1,9,2017-03-14,4.0,18
Eat Right Diet (by Dt Shreya's Family Diet Clinic),16,1.5817436860520488,0.0,2.5649493574615367,10,1,0.0,1,63,2018-08-07,1.0.7,25
DT Practice,5,1.6021470630388124,1.9459101490553132,1.9021075263969205,500,1,0.0,1,22,2017-10-06,1.1.0,20
DT Freight,26,1.5734049185653618,0.0,4.007333185232471,1,1,0.0,1,83,2017-11-29,8.0,15
Johor DT Lock Screen,24,1.5934001642414466,2.639057329615259,1.589235205116581,1000,1,0.0,1,81,2018-01-17,1.1,15
DT Technologies,27,1.5727897918387348,0.0,0.832909122935104,10,1,0.0,1,97,2018-06-07,1.1,20
"""i DT"" FÃºtbol. Todos Somos TÃ©cnicos.",29,1.5952325111530552,3.332204510175204,1.5260563034950494,500,1,0.0,1,103,2017-10-07,0.22,17
MasterDT,29,1.5936792582180193,3.2188758248682006,1.62924053973028,100,1,0.0,1,103,2018-06-30,4.1,15
Voyance du pyromancien,12,1.6044534977965532,3.1354942159291497,2.833213344056216,5000,1,0.0,1,52,2018-07-13,1.0.3,17
Proverbes du monde,12,1.6027602425528817,3.6635616461296463,1.33500106673234,10000,1,0.0,1,52,2018-03-12,1.1.2.0,2
DV-4036 by Somikon,25,1.596605721602367,2.8903717578961645,3.8066624897703196,1000,1,0.0,1,82,2017-01-19,0.0.5,19
Touch DV,25,1.5798135264171476,0.6931471805599453,2.4849066497880004,50,1,0.0,1,82,2017-07-07,10.4,18
DV Portfolio,30,1.5696717869496697,0.0,2.833213344056216,50,1,0.0,1,109,2017-10-23,1.0,17
DV - Digito Verificador,30,1.5762295309315555,1.0986122886681096,1.6486586255873816,500,1,0.0,1,109,2017-03-02,1.0,13
DV Web Design Tips,26,1.5730063115787984,0.6931471805599453,1.8082887711792655,10,1,0.0,4,83,2017-10-26,1.0.0,17
BlueDV AMBE,7,1.5898619293350018,0.0,2.606453123041996,1000,1,0.0,1,36,2018-05-23,Varies with device,32
DW,22,1.5765912234682005,0.0,1.7578579175523736,10000,1,0.0,2,76,2018-07-13,1.0.5,25
DW Espanol,22,1.5760761435448754,0.0,1.916922612182061,100,1,0.0,1,76,2018-06-05,1.0,18
News :DW Bangali,22,1.5808578021206163,0.6931471805599453,1.9878743481543455,10,1,0.0,1,76,2018-07-02,1.0,17
Fahrschule DW,12,1.5924480438162618,1.791759469228055,1.589235205116581,1000,1,0.0,1,39,2016-04-19,1.2,7
DW Tech Tools,5,1.591779770696822,0.6931471805599453,1.9315214116032138,100,1,0.0,1,22,2018-07-24,26.1,17
ZAK DW,5,1.5805690820334315,0.0,1.3862943611198906,10,1,0.0,4,22,2015-11-13,1.0,17
DW Streaming,28,1.5764554703378337,0.0,2.606453123041996,1000,1,0.0,1,102,2017-05-27,Varies with device,32
Rose Gold DW Watch Theme,24,1.5782412474048952,0.6931471805599453,1.4586150226995167,100,1,0.0,1,81,2018-07-25,1.1.1,13
DW Uninstall Applications,30,1.5662317366194782,0.0,1.252762968495368,10,1,0.0,1,109,2017-02-05,1.0,8
Bodyworks DW,16,1.5788246652446245,0.0,2.3978952727983707,10,1,0.0,1,63,2018-07-09,4.2.2,17
DW Cleaner,30,1.583468074505805,2.0794415416798357,1.3862943611198906,500,1,0.0,1,109,2018-08-05,1.7,13
Black Classic DW Watch Theme,24,1.5782302984414103,0.6931471805599453,1.3609765531356006,100,1,0.0,1,81,2018-07-25,1.1.1,13
White Classic Petite Watch Theme for DW,19,1.5840712825949934,1.0986122886681096,1.3862943611198906,500,1,0.0,1,68,2018-07-24,1.1.1,13
D.W Bien Ãtre,16,1.5757093786544958,0.0,3.713572066704308,10,1,0.0,1,63,2016-04-06,1.0,8
KeePass DX,30,1.5750842002324403,0.0,2.606453123041996,5000,1,0.0,1,109,2018-08-02,Varies with device,32
KeePass DX Pro,30,1.6109804945609574,0.0,2.606453123041996,100,2,5.99,1,109,2018-08-02,Varies with device,32
DX Gashacon Sword for Ex-Aid Henshin,12,1.5966681392181838,2.8903717578961645,3.7612001156935624,1000,1,0.0,1,98,2018-07-14,1.0,17
DX Simulation for Decade Henshin Belt 2018,12,1.5971966874444945,3.1780538303479458,2.3978952727983707,5000,1,0.0,1,98,2018-08-06,1.6,13
Chronolink DX Lite,12,1.5852519111133996,1.0986122886681096,3.8712010109078907,10,1,0.0,1,84,2017-10-09,1,17
Shoot! DX - lights for FREE,15,1.6047531869159841,1.6094379124341003,2.606453123041996,100,1,0.0,1,0,2018-06-23,Varies with device,32
Bubble Shooter DX AdFree,12,1.622731257700293,0.6931471805599453,1.1314021114911006,50,2,2.99,1,27,2016-05-31,1.02,8
iCluster - The DX-Cluster database,7,1.6250310642079069,0.0,2.8903717578961645,10,2,0.99,1,36,2018-07-26,1.7,27
DY Fitness,16,1.5789801212488739,0.0,3.784189633918261,10,1,0.0,1,63,2018-08-06,4.4.1,17
dy n fly,19,1.581108462278933,0.6931471805599453,1.7578579175523736,50,1,0.0,1,68,2018-03-05,1.0.3,13
Cnady Selfie : You Can Dy Snap Camera,24,1.5910144392906722,2.1972245773362196,3.044522437723423,1000,1,0.0,1,81,2018-01-06,2.6,17
junainfo.dy.fi,31,1.5838172880832901,2.1972245773362196,1.0647107369924282,100,1,0.0,1,111,2015-10-21,0.0.9,13
Displaying You VR,25,1.578195360938087,0.6931471805599453,4.219507705176107,50,1,0.0,1,82,2016-10-19,3.0.6.2,13
DYPhyzio-Physiology Forum,12,1.594637620290024,1.6094379124341003,0.832909122935104,100,1,0.0,1,39,2017-08-22,1.1,17
DZ Puzzle,12,1.6308649919042757,2.70805020110221,3.8712010109078907,10,2,0.99,1,84,2017-04-22,1.2,8
DZ Mobile Market,27,1.6014406979664682,4.0943445622221,1.9459101490553132,10000,1,0.0,1,97,2018-02-01,1.0.3-DzMobile,15
amm dz,13,1.6160525203998628,0.0,2.70805020110221,1,2,5.99,1,61,2018-07-08,1.0,18
Dz kayas,13,1.6112048627549105,0.0,2.70805020110221,1,2,28.99,1,61,2018-07-12,1.0,18
DZ-JOKER,15,1.5977913318403396,1.9459101490553132,2.9444389791664403,100,1,0.0,1,6,2017-05-04,1.0,8
Super ball DZ,15,1.6053275704412857,3.2188758248682006,3.4965075614664802,1000,1,0.0,4,0,2017-09-21,1.0.4,17
News Dz,28,1.5798153843750264,1.3862943611198906,2.388762789235098,10,1,0.0,1,102,2017-07-19,1.0,13
Currency Exchange DZ,13,1.588293796949922,1.6094379124341003,1.252762968495368,1000,1,0.0,1,61,2016-11-10,1.0,8
DEM DZ,16,1.5778568993625746,1.0986122886681096,0.6598852410990979,100,1,0.0,4,63,2017-11-13,1.0,9
ONEC DZ,12,1.6095690132483846,3.713572066704308,1.410986973710262,1000,1,0.0,1,39,2018-06-13,4.0,15
DZ Urgences,12,1.6022694094000975,2.833213344056216,0.9555114450274365,500,1,0.0,1,39,2016-12-21,2.0,13
dekoreko-dz,27,1.592071047051288,2.833213344056216,1.7227665977411035,500,1,0.0,1,97,2018-03-03,1.0.0,15
